year,authority_code,authority_name,category,learners,included,exclusion_reason,source_id,locator
2016,0009,Foundations for the Future Charter Academy Charter School Society,Charter,3394,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q65
2016,0012,Suzuki Charter School Society,Charter,317,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q66
2016,0019,Red Deer Catholic Regional Division No. 39,Separate,9532,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q44
2016,0020,St. Thomas Aquinas Roman Catholic Separate Regional Division No. 38,Separate,3987,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q45
2016,0021,Holy Family Catholic Regional Division No. 37,Separate,2130,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q46
2016,0045,Connect Charter School Society,Charter,613,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q67
2016,0046,Elk Island Catholic Separate Regional Division No. 41,Separate,6242,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q47
2016,0047,Living Waters Catholic Regional Division No. 42,Separate,2145,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q48
2016,0048,Evergreen Catholic Separate Regional Division No. 2,Separate,4102,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q49
2016,0052,Clearview School Division No. 71,Public,2370,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q2
2016,0053,Chinook's Edge School Division No. 73,Public,11091,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q3
2016,0054,Wolf Creek School Division No. 72,Public,7588,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q4
2016,0056,Westwind School Division No. 74,Public,4506,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q5
2016,0109,Westmount Charter School Society,Charter,1293,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q68
2016,0110,Edmonton Catholic Separate School District No. 7,Separate,41175,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q50
2016,0151,Calgary Arts Academy Society,Charter,533,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q69
2016,0152,Calgary Girls' School Society,Charter,586,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q70
2016,0154,Mother Earth's Children's Charter School Society,Charter,75,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q71
2016,0177,Peace Wapiti School Division No. 76,Public,5954,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q6
2016,0195,Prairie Rose School Division No. 8,Public,3532,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q7
2016,0224,Valhalla School Foundation,Charter,88,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q72
2016,0284,The Southern Francophone Education Region No. 4,Francophone,3379,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q61
2016,1045,Horizon School Division No. 67,Public,3459,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q8
2016,1070,Peace River School Division No. 10,Public,2974,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q9
2016,1085,Grande Yellowhead Public School Division No. 77,Public,4531,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q10
2016,1110,Sturgeon School Division No. 24,Public,5261,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q11
2016,1115,Prairie Land Regional Division No. 25,Public,1399,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q12
2016,1135,Livingstone Range School Division No. 68,Public,3576,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q13
2016,1155,Buffalo Trail Public Schools Regional Division No. 28,Public,4133,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q14
2016,1175,Pembina Hills Regional Division No. 7,Public,12629,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q15
2016,1180,Foothills School Division No. 38,Public,7889,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q16
2016,1190,Rocky View School Division No. 41,Public,22568,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q17
2016,1220,High Prairie School Division No. 48,Public,3153,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q18
2016,1245,Northern Lights School Division No. 69,Public,6015,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q19
2016,1250,Fort Vermilion School Division No. 52,Public,3408,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q20
2016,1280,Northland School Division No. 61,Public,2603,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q21
2016,1325,Wild Rose School Division No. 66,Public,4873,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q22
2016,2045,Grasslands Regional Division No. 6,Public,3753,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q23
2016,2115,Wetaskiwin Regional Division No. 11,Public,3940,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q24
2016,2125,Aspen View Public School Division No. 78,Public,2864,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q25
2016,2155,Golden Hills School Division No. 75,Public,6868,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q26
2016,2185,St. Paul Education Regional Division No. 1,Public,4004,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q27
2016,2195,Elk Island Public Schools Regional Division No. 14,Public,17107,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q28
2016,2245,Black Gold Regional Division No. 18,Public,11123,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q29
2016,2255,Palliser Regional Division No. 26,Public,8162,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q30
2016,2275,Northern Gateway Regional Division No. 10,Public,4898,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q31
2016,2285,Battle River Regional Division No. 31,Public,6312,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q32
2016,2305,Parkland School Division No. 70,Public,10809,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q33
2016,3020,Edmonton School District No. 7,Public,96008,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q34
2016,3030,Calgary School District No. 19,Public,118793,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q35
2016,3040,Lethbridge School District No. 51,Public,10717,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q36
2016,3050,Medicine Hat School District No. 76,Public,7371,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q37
2016,3065,Canadian Rockies Regional Division No. 12,Public,2273,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q38
2016,3070,Red Deer Public School District No. 104,Public,10630,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q39
2016,3170,Lloydminster Public School Division,Public,2791,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q40
2016,3240,Grande Prairie School District No. 2357,Public,7920,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q41
2016,3260,Fort McMurray Public School District No. 2833,Public,5193,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q42
2016,4010,Calgary Roman Catholic Separate School District No. 1,Separate,54829,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q51
2016,4077,Greater St. Albert Roman Catholic Separate School District No. 734,Separate,5820,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q52
2016,4105,Lakeland Roman Catholic Separate School District No. 150,Separate,2425,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q53
2016,4130,Grande Prairie Roman Catholic Separate School District No. 28,Separate,5039,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q54
2016,4160,Fort McMurray Roman Catholic Separate School District No. 32,Separate,5713,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q55
2016,4208,Christ the Redeemer Catholic Separate Regional Division No. 3,Separate,10669,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q56
2016,4330,East Central Alberta Catholic Separate Schools Regional Division No. 16,Separate,2388,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q57
2016,4481,Holy Spirit Roman Catholic Separate Regional Division No. 4,Separate,5016,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q58
2016,4501,Medicine Hat Catholic Separate Regional Division No. 20,Separate,2559,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q59
2016,4870,Lloydminster Roman Catholic Separate School Division,Separate,2444,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q60
2016,6015,New Horizons Charter School Society,Charter,274,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q73
2016,6017,Boyle Street Education Centre,Charter,142,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q74
2016,6019,CAPE - Centre for Academic and Personal Excellence Institute,Charter,218,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q75
2016,6020,Aurora School Ltd.,Charter,757,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q76
2016,6021,Almadina School Society,Charter,1110,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q77
2016,7020,St. Albert Public School District No. 5565,Public,8126,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q43
2016,8040,Greater North Central Francophone Education Region No. 2,Francophone,3327,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q62
2016,8050,Northwest Francophone Education Region No. 1,Francophone,457,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q63
2016,8060,East Central Francophone Education Region No. 3,Francophone,980,True,,k12_enrolment_2016,'Alberta Authority Enrolment Dat'!Q64
2017,0009,Foundations for the Future Charter Academy Charter School Society,Charter,3452,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q65
2017,0012,Suzuki Charter School Society,Charter,323,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q66
2017,0019,Red Deer Catholic Regional Division No. 39,Separate,10028,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q44
2017,0020,St. Thomas Aquinas Roman Catholic Separate Regional Division No. 38,Separate,4146,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q45
2017,0021,Holy Family Catholic Regional Division No. 37,Separate,2071,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q46
2017,0045,Connect Charter School Society,Charter,617,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q67
2017,0046,Elk Island Catholic Separate Regional Division No. 41,Separate,6301,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q47
2017,0047,Living Waters Catholic Regional Division No. 42,Separate,2156,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q48
2017,0048,Evergreen Catholic Separate Regional Division No. 2,Separate,4174,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q49
2017,0052,Clearview School Division No. 71,Public,2362,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q2
2017,0053,Chinook's Edge School Division No. 73,Public,11055,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q3
2017,0054,Wolf Creek School Division No. 72,Public,7636,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q4
2017,0056,Westwind School Division No. 74,Public,4523,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q5
2017,0109,Westmount Charter School Society,Charter,1276,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q68
2017,0110,Edmonton Catholic Separate School District No. 7,Separate,42375,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q50
2017,0151,Calgary Arts Academy Society,Charter,509,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q69
2017,0152,Calgary Girls' School Society,Charter,567,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q70
2017,0154,Mother Earth's Children's Charter School Society,Charter,70,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q71
2017,0177,Peace Wapiti School Division No. 76,Public,5957,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q6
2017,0195,Prairie Rose School Division No. 8,Public,3447,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q7
2017,0224,Valhalla School Foundation,Charter,99,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q72
2017,0284,The Southern Francophone Education Region No. 4,Francophone,3452,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q61
2017,1045,Horizon School Division No. 67,Public,3446,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q8
2017,1070,Peace River School Division No. 10,Public,3054,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q9
2017,1085,Grande Yellowhead Public School Division No. 77,Public,4508,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q10
2017,1110,Sturgeon School Division No. 24,Public,5262,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q11
2017,1115,Prairie Land Regional Division No. 25,Public,1386,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q12
2017,1135,Livingstone Range School Division No. 68,Public,3596,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q13
2017,1155,Buffalo Trail Public Schools Regional Division No. 28,Public,4092,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q14
2017,1175,Pembina Hills Regional Division No. 7,Public,13286,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q15
2017,1180,Foothills School Division No. 38,Public,8036,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q16
2017,1190,Rocky View School Division No. 41,Public,23747,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q17
2017,1220,High Prairie School Division No. 48,Public,3217,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q18
2017,1245,Northern Lights School Division No. 69,Public,6191,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q19
2017,1250,Fort Vermilion School Division No. 52,Public,3442,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q20
2017,1280,Northland School Division No. 61,Public,2566,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q21
2017,1325,Wild Rose School Division No. 66,Public,4801,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q22
2017,2045,Grasslands Regional Division No. 6,Public,3824,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q23
2017,2115,Wetaskiwin Regional Division No. 11,Public,3936,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q24
2017,2125,Aspen View Public School Division No. 78,Public,2775,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q25
2017,2155,Golden Hills School Division No. 75,Public,7023,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q26
2017,2185,St. Paul Education Regional Division No. 1,Public,3918,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q27
2017,2195,Elk Island Public Schools Regional Division No. 14,Public,17052,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q28
2017,2245,Black Gold Regional Division No. 18,Public,11505,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q29
2017,2255,Palliser Regional Division No. 26,Public,8337,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q30
2017,2275,Northern Gateway Regional Division No. 10,Public,4888,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q31
2017,2285,Battle River Regional Division No. 31,Public,6226,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q32
2017,2305,Parkland School Division No. 70,Public,11165,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q33
2017,3020,Edmonton School District No. 7,Public,99398,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q34
2017,3030,Calgary School District No. 19,Public,121369,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q35
2017,3040,Lethbridge School District No. 51,Public,11244,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q36
2017,3050,Medicine Hat School District No. 76,Public,7391,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q37
2017,3065,Canadian Rockies Regional Division No. 12,Public,2265,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q38
2017,3070,Red Deer Public School District No. 104,Public,10788,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q39
2017,3170,Lloydminster Public School Division,Public,2908,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q40
2017,3240,Grande Prairie School District No. 2357,Public,8168,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q41
2017,3260,Fort McMurray Public School District No. 2833,Public,5504,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q42
2017,4010,Calgary Roman Catholic Separate School District No. 1,Separate,55227,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q51
2017,4077,Greater St. Albert Roman Catholic Separate School District No. 734,Separate,5698,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q52
2017,4105,Lakeland Roman Catholic Separate School District No. 150,Separate,2391,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q53
2017,4130,Grande Prairie Roman Catholic Separate School District No. 28,Separate,5121,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q54
2017,4160,Fort McMurray Roman Catholic Separate School District No. 32,Separate,6114,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q55
2017,4208,Christ the Redeemer Catholic Separate Regional Division No. 3,Separate,10406,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q56
2017,4330,East Central Alberta Catholic Separate Schools Regional Division No. 16,Separate,2448,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q57
2017,4481,Holy Spirit Roman Catholic Separate Regional Division No. 4,Separate,5008,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q58
2017,4501,Medicine Hat Roman Catholic Separate School District No. 21,Separate,2584,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q59
2017,4870,Lloydminster Roman Catholic Separate School Division,Separate,2439,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q60
2017,6015,New Horizons Charter School Society,Charter,317,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q73
2017,6017,Boyle Street Education Centre,Charter,144,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q74
2017,6019,CAPE - Centre for Academic and Personal Excellence Institute,Charter,213,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q75
2017,6020,Aurora School Ltd.,Charter,826,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q76
2017,6021,Almadina School Society,Charter,1117,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q77
2017,7020,St. Albert Public School District No. 5565,Public,8367,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q43
2017,8040,Greater North Central Francophone Education Region No. 2,Francophone,3444,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q62
2017,8050,Northwest Francophone Education Region No. 1,Francophone,463,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q63
2017,8060,East Central Francophone Education Region No. 3,Francophone,1039,True,,k12_enrolment_2017,'Alberta Authority Enrolment Dat'!Q64
2018,0009,Foundations for the Future Charter Academy Charter School Society,Charter,3482,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q65
2018,0012,Suzuki Charter School Society,Charter,324,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q66
2018,0019,Red Deer Catholic Regional Division No. 39,Separate,10241,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q44
2018,0020,St. Thomas Aquinas Roman Catholic Separate Regional Division No. 38,Separate,4316,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q45
2018,0021,Holy Family Catholic Regional Division No. 37,Separate,2076,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q46
2018,0045,Connect Charter School Society,Charter,620,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q67
2018,0046,Elk Island Catholic Separate Regional Division No. 41,Separate,7863,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q47
2018,0047,Living Waters Catholic Regional Division No. 42,Separate,2077,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q48
2018,0048,Evergreen Catholic Separate Regional Division No. 2,Separate,4262,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q49
2018,0052,Clearview School Division No. 71,Public,2439,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q2
2018,0053,Chinook's Edge School Division No. 73,Public,11039,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q3
2018,0054,Wolf Creek School Division No. 72,Public,7699,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q4
2018,0056,Westwind School Division No. 74,Public,4636,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q5
2018,0109,Westmount Charter School Society,Charter,1300,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q68
2018,0110,Edmonton Catholic Separate School District No. 7,Separate,42944,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q50
2018,0151,Calgary Arts Academy Society,Charter,486,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q69
2018,0152,Calgary Girls' School Society,Charter,503,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q70
2018,0154,Mother Earth's Children's Charter School Society,Charter,68,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q71
2018,0177,Peace Wapiti School Division No. 76,Public,6113,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q6
2018,0195,Prairie Rose School Division No. 8,Public,3428,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q7
2018,0224,Valhalla School Foundation,Charter,88,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q72
2018,0284,The Southern Francophone Education Region No. 4,Francophone,3460,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q61
2018,1045,Horizon School Division No. 67,Public,3541,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q8
2018,1070,Peace River School Division No. 10,Public,3046,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q9
2018,1085,Grande Yellowhead Public School Division No. 77,Public,4561,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q10
2018,1110,Sturgeon School Division No. 24,Public,5331,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q11
2018,1115,Prairie Land Regional Division No. 25,Public,1350,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q12
2018,1135,Livingstone Range School Division No. 68,Public,3598,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q13
2018,1155,Buffalo Trail Public Schools Regional Division No. 28,Public,3992,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q14
2018,1175,Pembina Hills Regional Division No. 7,Public,10153,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q15
2018,1180,Foothills School Division No. 38,Public,7995,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q16
2018,1190,Rocky View School Division No. 41,Public,24680,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q17
2018,1220,High Prairie School Division No. 48,Public,3193,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q18
2018,1245,Northern Lights School Division No. 69,Public,6179,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q19
2018,1250,Fort Vermilion School Division No. 52,Public,3552,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q20
2018,1280,Northland School Division No. 61,Public,1993,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q21
2018,1325,Wild Rose School Division No. 66,Public,4790,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q22
2018,2045,Grasslands Regional Division No. 6,Public,3761,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q23
2018,2115,Wetaskiwin Regional Division No. 11,Public,3947,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q24
2018,2125,Aspen View Public School Division No. 78,Public,2833,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q25
2018,2155,Golden Hills School Division No. 75,Public,7186,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q26
2018,2185,St. Paul Education Regional Division No. 1,Public,3825,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q27
2018,2195,Elk Island Public Schools Regional Division No. 14,Public,17250,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q28
2018,2245,Black Gold Regional Division No. 18,Public,11826,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q29
2018,2255,Palliser Regional Division No. 26,Public,8546,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q30
2018,2275,Northern Gateway Regional Division No. 10,Public,4903,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q31
2018,2285,Battle River Regional Division No. 31,Public,6077,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q32
2018,2305,Parkland School Division No. 70,Public,11279,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q33
2018,3020,Edmonton School District No. 7,Public,102133,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q34
2018,3030,Calgary School District No. 19,Public,122631,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q35
2018,3040,Lethbridge School District No. 51,Public,11464,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q36
2018,3050,Medicine Hat Public School District No. 76,Public,7450,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q37
2018,3065,Canadian Rockies Regional Division No. 12,Public,2259,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q38
2018,3070,Red Deer Public School District No. 104,Public,11105,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q39
2018,3170,Lloydminster Public School Division,Public,2963,False,Lloydminster school board excluded from financial rollup,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q40
2018,3240,Grande Prairie School District No. 2357,Public,8282,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q41
2018,3260,Fort McMurray Public School District No. 2833,Public,5979,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q42
2018,4010,Calgary Roman Catholic Separate School District No. 1,Separate,56724,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q51
2018,4077,Greater St. Albert Roman Catholic Separate School District No. 734,Separate,5795,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q52
2018,4105,Lakeland Roman Catholic Separate School District No. 150,Separate,2552,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q53
2018,4130,Grande Prairie Roman Catholic Separate School District No. 28,Separate,5384,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q54
2018,4160,Fort McMurray Roman Catholic Separate School District No. 32,Separate,6439,True,,k12_enrolment_2018,'Alberta Authority Enrolment Dat'!Q55
